codgr;sougr;numlig;nojour;codal
342418;7;1;1;7044
168360;4;34;1;28496
244711;7;18;2;31011
160864;7;29;5;30916
316751;7;23;4;20556
259119;7;43;2;11660
294995;6;32;3;18144
519246;2;18;1;36447
293797;2;31;6;18574
518641;1;9;2;20889
241552;1;2;1;7509
140663;5;2;1;7489
60275;2;31;2;76811
83742;1;2;1;8142
350063;3;29;1;31192
171467;1;31;6;19021
60075;7;1;1;7121
292166;3;8;1;21505
-10516;2;31;2;75951
127469;5;15;2;9067
493092;3;8;1;21428
260720;5;32;2;18002
310942;3;30;2;31284
25227;1;33;2;17010
330901;1;30;1;31362
193557;4;17;1;38856
450861;1;29;3;31006
383853;3;17;1;28495
515288;6;11;2;11666
86645;7;2;1;7929
145169;4;31;5;18409
423147;3;32;1;77498
167583;7;14;2;10247
76838;7;35;2;18378
520132;1;1;1;7020
104032;7;38;2;21890
268125;2;9;2;20852
503463;3;21;5;26527
175091;4;43;3;12082
290751;6;10;2;87564
422645;5;23;5;20079
52856;1;24;4;19750
108874;6;13;2;8495
90499;5;32;3;18116
200546;1;9;2;19630
95293;5;33;1;4668
407699;5;36;7;15371
69144;6;31;1;76863
501159;7;33;1;1999
88735;5;32;1;2924
334051;4;34;2;17509
257161;4;35;1;17165
454570;5;25;1;11486
322536;3;33;2;78772
265944;1;9;1;19857
21333;1;30;1;30930
555342;7;24;1;8458
301972;1;10;3;19020
143475;4;33;1;28505
271169;5;5;2;30815
496011;5;31;4;17988
208725;2;18;1;31863
503821;2;1;1;7443
486982;3;1;1;7058
553952;3;35;1;16759
404004;2;23;4;20345
116340;4;34;4;18561
391196;7;11;2;12609
7766;2;22;2;22178
146518;1;6;1;10998
536085;5;26;1;16043
499750;6;32;1;21851
136209;6;23;3;21546
227973;1;31;1;2768
247092;3;30;2;31141
199526;3;2;1;8216
377736;3;10;2;19484
489942;3;31;4;18400
552686;5;19;1;35196
251291;1;30;2;76863
434898;4;31;1;17939
359869;7;36;1;15175
302846;7;39;1;25382
437861;6;31;2;76250
376185;4;23;4;19152
516981;6;1;1;7076
435124;3;32;4;2361
179117;5;19;1;29644
272597;3;32;2;18039
428810;1;20;2;29000
108596;1;34;4;18676
60754;1;23;4;17987
224582;3;29;3;31060
546378;5;29;3;34823
84311;5;31;1;76496
183558;4;20;2;100349
126873;3;9;2;21762
518509;7;1;1;6985
131277;7;8;2;83745
179329;6;39;1;25003
395531;7;30;2;3835
533543;1;12;2;9607
395165;2;22;5;23900
519504;2;32;4;18355
175550;4;8;2;84975
74888;1;32;1;75631
94597;1;39;3;86488
104629;5;31;5;18134
95459;7;20;2;28896
412078;2;42;1;13067
188200;7;2;1;7376
348126;3;32;2;17682
427488;7;37;2;19251
183862;7;9;3;19063
55636;4;23;5;20124
238968;3;11;1;94178
195328;4;32;1;26312
364300;1;33;7;18456
323830;4;21;2;27918
58200;3;31;2;77115
239175;6;31;3;18136
314487;3;9;1;12581
214538;7;23;4;20319
209817;7;32;1;2103
41855;4;4;2;30639
399937;4;34;1;18431
377934;2;30;1;30792
362134;4;30;2;30889
551338;7;23;4;19465
261242;5;40;1;16623
515693;2;30;4;30945
55732;7;4;3;30455
199143;3;36;3;70199
225637;1;34;3;19347
495735;1;43;2;12026
210796;7;32;3;18117
60799;2;8;1;10069
176775;4;19;2;30537
147079;7;31;1;76466
386693;5;22;2;20918
27902;6;33;1;19856
94717;3;30;3;30979
73376;6;7;1;11577
410884;4;33;1;2453
541798;3;31;5;18816
17915;6;23;3;15506
57477;7;9;2;20515
190825;7;34;1;6392
276594;5;33;1;2772
193930;4;22;2;20839
406669;1;1;1;7242
279321;3;32;1;3092
340693;3;31;2;77634
170430;1;31;2;76642
255866;4;30;1;30564
15590;1;30;1;31009
123791;3;35;2;17272
391460;7;11;1;88933
447402;6;1;1;7227
140134;3;43;1;11382
153009;1;23;3;19627
174948;2;1;1;7148
112571;7;1;1;7169
107610;7;31;4;18242
195902;4;33;5;2677
178573;3;21;2;30292
223446;1;12;2;10168
553358;3;19;3;30621
33866;7;23;2;19947
520965;4;35;2;16911
88268;4;40;6;17938
542626;5;22;2;25408
487293;2;30;2;31038
425398;2;42;2;11707
561099;7;23;5;20808
103384;5;31;4;18316
175487;3;37;1;88293
140592;2;10;1;19804
258006;4;35;2;17836
497363;3;9;2;12659
212473;3;11;1;90602
89377;3;30;2;78984
270278;1;4;3;31007
46616;4;31;2;76069
300291;7;20;1;29272
113867;5;1;1;7261
266991;3;9;2;22175
191704;5;34;3;27811
366135;1;43;1;12582
507898;7;9;1;20541
99196;1;33;1;3485
324405;2;43;2;11231
339815;1;39;1;20564
377642;2;9;2;86492
343784;6;35;2;17674
274871;1;2;1;7908
66377;7;3;1;8858
247976;2;4;1;9834
74733;5;23;2;17985
383333;5;39;1;24831
233319;3;16;2;32142
359962;4;33;1;3378
535332;2;9;3;19948
504129;1;36;1;23140
330713;3;23;3;20943
461298;5;7;1;11915
265276;7;9;2;21505
234508;2;9;1;20044
169466;5;33;2;17609
207227;7;9;3;20357
295969;4;23;4;17424
357928;7;32;2;17606
461950;1;32;1;2805
327549;7;31;5;18419
509804;7;40;1;19881
96839;4;32;2;17802
493703;3;11;2;88355
167355;1;30;2;31135
214375;3;30;2;31137
203199;2;39;1;25651
423385;3;32;1;2433
92220;4;22;5;21080
165390;3;39;2;25196
88742;5;31;2;76772
420738;6;29;1;31227
84770;7;34;2;18514
326613;5;41;5;9439
73704;4;19;1;28111
284268;2;29;1;31323
281351;1;1;1;7221
255698;4;34;1;4440
326672;3;43;2;11965
343085;2;10;3;19968
22730;3;19;2;30153
71337;4;9;2;21100
355893;7;42;1;11764
124434;1;11;1;90804
257578;7;21;2;24753
211561;4;23;4;19073
46102;2;35;1;27259
165477;7;23;4;20181
246106;4;30;2;31041
370317;2;17;2;5746
317879;2;34;4;18441
447679;3;30;3;31248
269871;7;7;1;10485
308543;6;20;2;9013
104837;1;31;2;77340
186578;6;35;1;17298
427609;6;30;3;30787
77388;5;35;1;17196
485999;1;31;2;77336
348677;2;32;1;78918
114362;3;37;1;25961
301237;5;33;1;3105
424867;2;34;4;18124
98901;7;23;5;20153
538456;6;1;1;7379
436523;4;32;5;17863
482988;4;39;2;24993
240163;7;23;4;20240
539880;7;9;3;19781
361580;3;39;2;24977
132366;1;8;1;24381
278681;5;29;3;30926
448607;4;23;2;20050
238142;2;31;1;18117
37352;1;35;1;20565
542325;4;32;4;17814
512019;2;8;1;22821
291292;1;9;1;13494
242566;4;2;1;7495
269030;5;33;2;17861
168832;1;31;4;18653
32426;2;10;1;88087
227783;3;42;1;12108
357888;3;19;1;35306
331598;6;31;1;18101
530334;4;10;1;14836
500411;3;30;1;16834
22761;7;27;3;19240
342517;7;22;5;22545
83037;1;22;2;21982
145733;5;8;2;23306
18085;1;30;2;30921
212418;2;31;2;18314
357016;3;40;2;19293
489075;2;32;2;17980
128887;4;30;1;30686
327830;7;23;4;20115
169309;3;32;1;1812
21622;2;19;2;29878
502989;6;2;1;7530
559878;6;28;4;18394
446243;7;30;3;31062
242879;5;43;7;11694
24144;2;34;1;27871
31252;2;8;1;21805
432170;4;35;4;46987
528112;4;30;1;30783
172256;1;31;1;78925
346451;4;30;1;30663
134337;2;32;1;2422
160645;1;1;1;7430
188350;5;2;1;7845
124141;7;1;1;7090
260938;7;18;2;7205
540829;7;2;1;8137
262729;7;30;1;30688
460367;3;9;3;20582
87149;5;31;3;18348
399433;1;1;1;6982
278584;7;32;7;2820
489653;5;31;2;76755
249908;5;30;2;30715
119581;2;32;3;18063
171905;5;31;2;76089
188121;3;11;1;92216
144682;2;33;1;79042
25402;3;27;2;18247
217926;2;1;1;7413
175674;5;19;2;30559
491856;1;10;1;96795
39391;3;30;3;31085
484443;7;20;2;30846
405458;4;36;7;21870
199183;4;23;3;18337
172958;6;9;1;14530
268843;4;31;2;29981
222616;7;45;7;12775
349839;1;31;3;18346
226447;6;9;2;20350
210827;2;24;1;20079
341442;3;29;3;31767
240502;7;23;3;20198
532775;1;31;3;18690
247326;4;31;1;76521
264430;3;2;1;7548
521939;4;9;2;20800
207170;6;30;2;30353
81467;3;33;3;28711
287680;3;13;3;13881
18452;5;30;1;30874
245865;4;35;3;18253
458271;7;2;1;7516
313956;2;5;1;10485
109866;2;39;1;24802
373068;6;1;1;7076
194150;1;9;1;20456
500360;3;36;3;27124
514335;1;30;2;30899
79949;7;9;1;21229
406448;5;9;2;21977
527672;1;1;1;7323
284719;5;31;5;18397
35401;4;19;1;27699
88066;5;32;3;2742
24167;1;23;5;19601
62933;1;10;1;16465
502544;6;7;1;11221
507123;1;39;3;25038
526394;5;3;1;8777
182457;4;32;2;18106
522804;3;22;2;22745
41015;1;10;2;11986
473632;2;23;2;18011
386600;7;32;4;18078
127779;2;21;2;24279
364676;5;2;1;7799
496510;8;1;1;7436
514949;1;32;1;17849
518833;4;9;1;13685
498015;1;11;2;91311
429964;1;31;2;76662
319288;1;33;1;21407
394981;3;9;3;19121
60796;2;9;1;17001
403348;7;1;1;7157
197432;7;22;4;23030
467112;3;31;5;18264
557119;5;23;5;19597
365094;3;30;2;31380
82482;1;35;3;76473
411941;4;9;2;20223
497306;1;31;3;18660
118800;1;31;4;18979
207667;7;30;2;30568
447538;2;31;1;76896
289095;1;9;2;24278
187272;1;9;2;20739
452420;1;9;1;20630
424340;3;16;2;9325
369882;1;9;2;21243
336007;5;25;3;17819
247242;3;23;3;19473
297486;2;32;3;2619
308682;7;10;1;19568
109041;5;9;2;20118
123601;3;32;1;2573
63097;3;13;2;11004
116044;2;2;1;7547
366535;3;1;1;7321
253294;2;31;1;18382
535257;3;1;1;7213
398780;1;4;1;9221
79219;2;31;1;76726
532401;5;23;2;17556
325910;1;9;3;19140
102443;6;30;1;30771
403164;4;32;3;18388
383833;2;38;7;8029
389566;2;34;4;4064
464941;3;42;3;12073
165956;2;33;1;19837
227750;7;23;2;19712
450852;2;9;1;64925
403798;6;27;2;17880
218448;6;32;1;2002
110336;5;21;2;11382
530906;7;43;1;11625
78409;4;39;1;24857
392502;5;32;1;2058
110033;6;32;2;17907
152252;7;29;1;31504
69113;3;9;1;21683
336258;7;42;7;11508
63902;1;42;1;12398
547702;4;38;2;25430
321931;6;30;2;30910
99100;7;32;2;18602
291042;3;28;2;84740
552529;5;39;1;24765
101613;3;43;1;11015
279185;1;39;2;25096
291383;4;35;1;16824
53509;5;31;6;18223
121902;2;32;2;19068
73070;7;31;1;76612
424839;7;2;1;7495
133443;4;31;1;76660
166759;1;20;3;28006
182082;4;35;1;18107
450963;4;32;1;2921
528361;3;1;1;7072
222692;7;9;2;22585
411648;2;23;4;19537
229214;7;34;1;9064
368353;1;31;4;18294
398811;6;1;1;7270
162865;3;1;1;7364
78095;3;27;3;20056
150471;1;11;2;12976
199274;3;34;4;18317
178757;5;32;1;4156
32259;3;32;1;17992
95634;2;31;1;76907
88224;1;2;1;7687
161461;3;39;1;24900
337670;1;23;3;18795
546310;5;23;3;19398
448096;7;9;2;19429
114803;1;22;2;23129
194203;7;35;2;19418
522628;6;39;1;25566
523704;7;10;3;19928
318498;7;1;1;7284
232684;1;1;1;7261
519118;4;32;2;18247
229656;7;10;3;19473
144811;3;1;1;7227
424421;3;8;2;20288
316676;2;32;7;1633
479434;3;32;4;18321
422201;3;31;2;18269
253590;4;30;1;31157
315102;7;31;1;17764
27353;4;20;2;29221
89587;2;2;1;7788
163534;2;35;1;20014
227908;1;38;3;25061
58060;7;31;1;76534
88660;3;21;4;25549
471704;3;34;1;12474
331885;1;29;1;31331
342398;1;32;5;18476
430173;5;21;3;25238
150258;7;31;1;76182
291572;3;19;1;29468
493649;3;30;1;30853
519706;4;37;1;21247
542028;5;30;3;31151
41227;2;1;1;7405
254970;1;11;1;90692
429497;4;38;4;24948
174166;7;31;5;18144
351674;1;7;2;10759
355984;2;33;1;3380
411335;7;22;4;24097
326488;4;31;2;77867
447251;5;11;2;13352
175449;6;9;1;19957
267666;7;2;1;7471
180144;3;29;4;30765
102593;7;31;3;29341
459907;1;30;1;30862
226164;7;22;2;23112
211870;3;30;1;27430
101953;6;31;4;18233
107487;7;2;1;7457
407189;5;19;3;12956
256780;5;20;2;9732
529949;2;8;1;11926
185703;2;1;1;7248
40185;6;39;1;25121
285227;7;35;1;5802
163908;4;2;1;7525
174696;5;1;1;7179
35327;1;9;1;21286
58708;7;33;4;77286
233670;6;3;1;8771
315880;7;9;2;20375
392215;3;20;1;28801
117030;2;25;3;19630
281950;4;22;3;25316
-8946;4;12;2;10602
247482;6;20;3;28880
473874;1;31;5;18686
380289;7;20;2;9366
514407;5;34;1;81065
539152;3;8;2;21120
111851;5;31;2;18246
526029;2;39;2;25063
526634;5;9;2;18942
268101;3;34;2;4314
48400;7;1;1;7149
156233;6;32;2;17649
113784;4;10;1;14094
353208;5;31;3;29820
91951;4;23;4;19295
442255;3;42;2;10831
39922;1;23;4;19943
132478;1;20;1;28801
249548;2;33;1;2906
265662;7;9;1;22090
204402;4;31;1;76556
291845;4;23;6;21091
85603;3;32;2;18419
248743;4;33;2;3295
507102;4;39;1;21342
120601;1;15;2;11740
517881;1;35;1;23486
42563;3;17;2;6386
17253;2;15;2;4101
303061;7;19;2;6368
94148;3;20;2;9472
468668;1;11;1;88797
195763;3;32;1;2405
394788;1;30;2;77476
348769;2;33;2;16893
85852;2;20;1;28150
1811;4;16;2;9950
196505;6;10;1;15260
221975;1;31;2;17755
107202;2;31;3;76431
65210;1;33;5;3996
168539;4;6;1;11006
60990;5;19;2;35723
347904;2;32;2;17919
530255;6;21;3;23867
240978;1;2;1;7990
297172;6;29;1;83271
321348;7;12;1;91443
500552;5;9;2;19842
173303;7;32;2;18133
273316;2;41;7;12065
110604;1;30;2;31023
220204;4;30;1;30720
510696;5;9;2;19473
238437;5;17;1;39516
120170;7;12;2;12522
428801;3;16;2;8668
305589;1;9;2;20036
505675;1;20;3;29076
465693;1;8;1;23637
37883;7;19;1;30067
34425;7;23;2;20183
200675;4;42;2;12282
186609;7;34;1;4497
549238;5;36;1;26851
346528;3;21;4;22603
94193;4;31;1;77049
144935;7;42;1;10402
104893;4;39;2;25274
137588;2;31;2;77057
202027;3;9;1;17874
328969;2;23;2;20442
402030;6;30;1;5596
439049;7;37;1;26297
518109;1;32;2;18045
168385;6;22;2;23328
502639;5;17;1;37879
355403;3;33;1;2809
117350;3;2;1;7705
365361;5;21;2;9584
242406;6;39;2;24792
499788;2;3;3;31051
53953;2;31;1;76699
173467;1;12;1;11365
19918;1;30;3;30891
278748;7;9;1;20884
231392;4;9;2;22035
260171;6;29;2;30838
86491;2;1;1;7167
367067;5;2;1;7587
383399;4;31;4;18350
129577;5;2;1;7533
75977;1;39;1;19630
361592;3;30;2;30886
451340;3;30;2;31325
172143;5;6;1;10730
325415;3;1;1;7407
54028;4;9;2;19415
502547;6;7;1;26832
206441;2;1;1;7362
76907;3;19;1;30505
139411;6;41;5;17354
253207;5;19;2;9119
400384;2;9;2;20079
438302;3;34;2;19156
243921;7;43;3;11497
294086;4;29;1;31522
250620;1;1;1;7388
113800;6;20;3;28589
420420;5;41;1;15695
384394;4;1;1;7084
107557;7;40;2;17324
488230;5;8;2;26120
131975;4;31;1;10582
136623;6;9;2;20211
288697;4;35;2;17727
259362;5;3;1;8840
21709;3;29;3;30988
93681;1;32;2;18140
373721;3;18;1;33534
132403;4;18;1;29635
144355;3;8;1;22368
302093;1;9;1;92326
524419;5;39;1;25674
335418;5;14;2;5276
74958;1;30;2;77020
143187;1;43;4;11845
435989;2;2;1;7574
447882;1;31;1;76927
434181;2;19;2;7447
252727;7;1;1;7244
289374;1;31;4;18386
428872;6;29;2;82842
168116;3;32;2;76624
236136;3;34;1;21054
269263;1;17;2;2762
333933;5;32;3;18262
333671;3;29;2;18285
274366;2;19;2;30053
125361;6;2;1;7544
518854;2;35;2;17552
437045;3;31;2;77184
545688;5;29;1;31111
350036;2;31;1;76196
173035;3;9;1;15525
451218;2;4;1;33892
38880;3;28;3;17358
563756;7;1;1;7360
257028;4;23;5;19956
377888;1;2;1;7516
207919;4;32;3;18262
54393;7;39;1;25779
224852;3;32;2;20317
481922;7;34;2;27751
369834;1;30;1;31076
298695;7;22;2;23943
110496;1;30;1;31065
297814;6;33;1;19380
365251;4;31;2;76817
231705;4;20;1;27058
108092;6;20;3;30036
263261;6;20;2;30166
299109;1;1;1;7477
542978;1;31;3;18380
445773;2;9;1;20553
231605;1;26;1;15310
228125;5;33;3;3144
156492;7;2;1;8339
207930;4;33;1;3425
524124;4;10;3;19953
302716;7;33;1;28461
393131;6;9;3;19317
198286;7;41;1;16794
125545;1;43;1;11927
73622;7;12;2;10307
271944;6;28;1;8813
220628;7;23;5;20207
282120;6;20;1;29732
67331;6;41;1;12358
260531;6;32;2;18203
18545;7;23;4;18695
165095;3;23;4;20803
34751;7;33;1;18207
175259;7;32;3;18277
210119;5;31;2;30166
547165;3;23;7;20637
40676;5;10;2;20988
138265;1;31;3;19043
483964;2;1;2;32929
145734;5;36;1;26699
398695;1;8;1;21639
501804;5;1;1;7178
487846;1;34;1;19716
510477;1;32;4;18411
98304;3;10;2;87428
233635;7;16;2;9578
123087;7;13;1;93766
323430;4;10;2;19485
504427;7;39;2;25191
147324;2;27;2;17540
212744;2;13;2;8245
133503;1;1;1;7198
464782;5;31;2;18011
349050;7;30;2;30949
70106;1;33;2;28623
331944;4;23;2;91446
70848;7;1;1;7152
275754;6;20;1;28819
536052;1;22;7;22009
460166;3;38;1;24277
226986;2;2;1;7568
309563;4;1;1;7454
260764;2;33;1;3167
527050;2;35;2;17501
534168;3;9;2;19718
30059;2;29;2;30674
542608;4;23;5;18928
95791;4;35;1;18414
83578;2;32;1;2607
380789;3;30;2;78831
445686;1;15;2;9109
161746;2;29;5;30619
131998;2;9;1;20446
290041;2;8;1;25824
114638;1;9;1;20869
373106;1;11;2;89782
447489;1;9;3;19496
243307;7;34;1;28170
170666;3;23;4;19880
86096;2;21;3;25675
487005;1;2;1;7780
190957;2;31;2;18419
388150;6;39;1;24571
285852;2;23;4;19752
503468;1;19;2;8589
88582;6;31;1;76430
375357;1;2;1;7649
28335;1;9;1;21279
96213;5;2;1;7507
299075;2;32;1;2249
247380;2;38;2;25370
477530;5;23;5;20730
117517;1;32;1;17665
146530;2;31;2;18284
91793;4;1;1;7305
344947;6;9;2;19446
31194;2;16;2;11557
535463;1;20;3;26645
108166;2;31;2;76317
534695;6;31;2;18111
74766;2;38;1;24179
212850;6;19;1;30250
323034;1;32;1;18066
519997;2;37;5;21312
113629;2;31;1;17981
91727;7;32;3;17728
255540;7;1;1;7059
505524;1;32;2;79274
188739;6;14;2;10312
488651;1;43;1;12281
49571;3;41;7;9620
499958;5;9;1;20035
398739;3;9;2;17624
438909;4;8;1;19469
102672;5;31;1;25897
240248;4;9;2;87845
164448;4;9;2;19682
322263;2;32;1;3106
347683;3;20;3;28189
233248;1;3;1;8734
209256;6;32;1;18487
219634;1;28;1;14033
314005;1;36;1;6462
564240;4;21;1;20129
309556;1;1;1;7239
194883;5;30;3;78159
239410;3;30;1;31092
258229;1;34;1;4085
185745;2;1;1;7260
195579;1;30;1;14667
518045;1;2;1;7640
202694;3;2;1;7636
192036;5;31;2;18113
320892;1;9;2;20446
48785;5;7;1;23685
20543;6;25;2;15455
10692;3;12;2;10203
256506;7;7;1;11198
492684;1;9;1;20600
359319;4;10;3;19629
353679;6;39;2;25301
531023;4;32;3;17860
181969;3;2;1;7530
421226;5;23;5;20480
109930;5;1;1;7221
152017;7;9;1;11291
133438;7;39;1;25033
76597;2;1;1;7351
425136;5;12;2;12144
84425;4;1;1;7411
528748;6;29;5;32574
71974;2;9;2;20431
303075;2;9;1;21468
273100;6;9;1;20848
512023;1;34;1;16413
528311;2;23;5;19600
549348;6;20;4;28846
161082;7;1;1;6912
479645;4;31;3;17689
376490;7;2;1;8230
253836;7;9;2;20001
432026;6;31;1;29790
273942;3;20;2;33095
297775;3;31;2;76614
504981;1;29;3;30796
518262;7;32;4;17892
496674;4;31;3;18563
181287;2;29;3;30858
75277;7;21;2;9437
31843;7;21;3;7969
24587;2;33;2;16821
235202;3;42;5;10951
145777;4;2;1;7879
404592;5;13;2;26323
309948;2;11;1;92850
181208;3;39;1;24849
561465;2;32;4;17982
310027;3;30;3;30801
166185;5;23;6;19932
531120;7;10;3;20190
282731;5;31;2;78557
505966;7;38;1;23297
218146;2;2;1;8292
139563;4;32;1;27475
309713;6;5;3;81541
264644;6;31;1;76663
86373;4;35;1;6183
181548;7;9;1;19650
477227;1;32;4;18170
274115;7;22;7;22337
266029;6;31;3;17953
88211;1;39;2;25265
319354;2;31;2;18286
129639;1;9;2;22840
495912;1;2;1;7542
225523;4;10;3;19330
275437;3;22;3;20199
19539;7;29;1;31229
455288;6;32;5;17390
539076;7;30;2;31185
53401;2;38;1;26285
59922;5;29;1;31444
377080;7;1;1;7019
178412;2;2;1;7561
111120;1;19;2;6309
49711;6;34;4;3617
205522;5;2;1;7490
500384;6;30;3;31073
197856;6;1;1;7268
23001;2;18;2;11734
13266;4;9;1;18711
100123;4;39;2;25019
437161;4;23;6;20444
258197;4;32;1;2929
447306;3;31;1;76825
299311;4;43;1;11442
244220;7;22;2;22817
184250;4;26;3;19409
501052;6;1;1;7271
233859;5;37;2;76587
207361;5;20;1;28486
380756;1;31;6;18605
281767;6;32;3;18056
497164;4;5;1;31977
347315;4;34;7;19600
521605;2;32;2;18147
503489;1;1;1;7526
109656;5;29;3;30820
62544;5;23;3;18967
297642;4;9;1;22202
140752;5;34;1;13445
273226;5;1;1;7253
274323;2;1;1;7149
79943;2;35;2;18489
164060;2;30;1;31116
136187;5;30;2;31029
399786;3;30;1;30908
217609;4;9;1;21186
541400;3;9;3;20086
102273;1;31;3;18710
259524;2;2;1;8137
552257;7;10;2;17881
366578;6;1;1;7235
471353;2;26;2;86469
493493;3;31;4;18178
181604;7;1;1;7358
253668;6;1;1;7016
196615;6;1;1;7385
480675;1;5;1;30635
418802;1;31;3;18142
377172;2;38;2;7130
121555;3;19;2;8808
369057;1;4;1;9478
283555;3;1;1;7280
473819;1;4;1;9661
340237;1;39;2;25092
168272;7;2;1;7605
229355;3;32;2;17674
520231;6;9;3;20093
378521;2;18;2;6826
230967;2;9;1;19960
383138;7;22;4;21126
84106;3;23;5;19588
278841;3;1;1;7398
304978;6;9;1;20641
546336;7;23;4;20522
86541;2;2;1;7757
369784;1;22;2;21205
134157;4;20;2;29962
350765;3;19;1;30086
90444;7;40;1;14957
542984;4;30;2;31303
532218;6;9;2;20344
161130;4;17;2;6482
350203;5;35;1;14999
451801;3;32;3;18076
532079;4;9;2;19824
184839;6;2;1;7521
506850;6;23;5;20322
429902;5;1;1;7399
89733;1;32;1;29275
105627;5;31;2;80115
133464;6;23;5;17596
126899;1;8;1;23098
139346;6;10;1;20283
267696;5;30;2;30754
408566;6;39;1;24632
519533;5;23;4;19602
482705;7;32;1;76264
302034;2;21;2;24661
374114;7;9;2;19527
374822;2;8;1;21134
43827;3;23;3;18654
269624;6;43;1;11794
186345;2;1;1;7476
514184;3;1;1;7350
384573;2;1;1;7442
416178;3;23;6;21236
341667;2;20;2;29872
363578;1;9;2;20322
233307;1;23;4;19398
536536;4;5;1;9822
79207;7;2;1;7452
516498;2;18;2;27398
524994;2;6;2;28489
118650;6;32;1;5632
279588;1;36;2;16780
478586;4;18;2;7254
125313;7;31;2;76086
43684;3;31;7;18223
440785;1;31;5;18637
159871;1;23;5;20084
515086;7;1;1;7213
248648;4;24;3;21844
167729;1;36;1;15582
135225;1;31;4;18490
298999;2;1;1;7333
238783;6;9;1;19051
282359;1;34;1;5488
167713;1;1;1;7395
393960;6;32;7;977
208760;5;30;2;30794
205839;2;12;2;9977
208508;3;23;7;20440
25322;2;34;2;19119
347676;7;30;3;30976
386989;5;44;5;10555
208116;7;29;1;7184
32526;6;30;2;24099
121136;1;31;1;76637
318636;2;29;3;30931
551791;5;31;3;41041
254376;3;32;4;18029
220598;3;32;1;2248
305600;6;9;1;19824
538759;6;23;5;19304
59905;4;9;3;20909
525268;3;9;2;19727
41310;2;10;3;20631
212527;2;26;1;7682
468745;1;35;2;17398
131533;1;39;3;24887
541573;6;39;2;24975
162961;2;9;1;19960
325955;5;1;1;7468
349492;7;31;1;17572
57224;6;9;1;21972
213916;5;23;5;19508
335748;4;2;1;7551
193066;4;32;1;17531
189537;3;34;3;17971
320406;2;22;2;23182
287431;4;32;4;18465
346124;4;6;1;9876
292406;3;32;1;22048
390569;3;37;1;25591
433677;7;2;1;8446
233565;1;33;1;3226
64873;1;30;3;18164
242220;2;8;2;21764
221864;7;41;1;14261
72785;1;38;5;62033
520155;3;9;1;22324
117787;7;43;2;11808
195045;5;30;1;31035
262372;7;31;4;18146
505827;2;39;2;15833
371007;2;31;2;17666
209244;3;31;4;18369
191923;3;25;4;18915
531575;1;19;2;29605
291524;7;31;3;29384
35420;4;34;1;24908
433821;2;2;1;7589
241263;6;22;2;23718
185918;1;33;1;3700
8160;1;23;4;18618
398937;2;31;1;17821
254462;2;9;1;20464
419575;4;26;3;19861
74494;7;18;2;9248
303408;5;9;1;21225
160115;5;32;1;17053
161829;5;9;3;19977
16877;7;20;2;28145
341159;3;1;1;6992
206825;1;15;2;3175
239955;5;34;1;20049
363429;2;34;7;19246
157073;5;21;3;27405
297146;1;23;3;17513
165723;2;1;1;7400
359485;1;31;2;76622
145771;1;2;1;7590
18177;7;12;2;10981
394442;5;9;1;19911
13897;3;21;2;25177
332318;3;30;1;31158
126577;3;23;2;20306
479461;7;1;1;7081
249960;1;27;2;86123
214392;7;23;4;20302
-672;1;13;2;7681
42774;4;28;1;15347
393574;6;1;1;6857
491096;2;31;1;76933
32889;5;31;1;76550
267787;5;36;1;21889
66359;6;38;7;21594
463805;2;31;5;18146
71355;1;9;1;13383
108102;1;28;2;82559
516638;2;31;2;77686
500832;3;31;1;76811
190722;1;1;1;7304
203230;5;30;2;77389
240328;2;32;3;17720
192293;3;34;1;18587
382019;5;1;1;7234
251979;1;32;1;2537
475999;3;26;2;29938
97977;3;2;1;7670
124845;4;39;1;27018
529240;1;23;4;20147
256403;2;39;1;25366
60860;4;33;3;2979
414561;7;9;3;22019
322638;1;39;3;25157
328978;1;31;4;18836
340115;7;32;2;29036
530533;2;1;1;7149
535469;4;12;2;8405
417089;2;33;2;76012
383827;7;40;1;19678
94982;4;31;1;18034
241008;1;2;1;7472
184695;1;10;2;90197
209761;4;32;1;2814
320548;1;43;3;11673
559149;3;10;3;20003
447208;3;31;3;18237
344110;1;1;1;7220
188546;4;20;1;28810
40565;4;8;1;11438
62972;6;9;2;21760
381741;2;8;1;23586
137161;7;1;1;7351
498687;2;9;1;20349
226530;2;1;1;7165
71591;5;9;1;22680
505177;5;18;5;108534
259940;6;4;1;9356
373996;5;1;1;7042
210917;3;31;4;18567
80010;6;10;1;90772
544432;2;23;2;19271
261107;6;11;1;89630
26843;7;31;1;29227
231423;7;10;2;26577
341758;2;30;1;30912
50539;6;8;2;22659
53846;5;31;1;76690
217479;3;10;2;19574
225259;7;9;1;20968
187641;7;30;2;30965
90088;1;2;1;7920
77180;6;1;1;7139
353097;3;39;4;25004
70574;7;34;1;15826
257400;6;31;5;18675
500504;1;32;3;18307
124018;1;38;2;25297
282014;4;31;1;18099
126491;1;31;4;18297
508033;1;39;3;25229
10823;2;23;3;18171
30290;4;11;1;14254
232586;7;35;1;17565
132649;1;30;1;21477
183696;6;22;4;23223
153961;3;32;2;77347
235413;7;22;2;24469
114523;1;1;1;7364
184374;2;37;2;28408
132194;6;8;2;25046
57377;3;9;1;21132
407509;4;32;2;17585
